d,manifold,samplingdist,cov_type,mean_type,value,summary_type,n,ptile,M-estimator,cutoff_ratio,eff_rank
2,sphere,t,half-rank,fm,1.0,ARE,1000,0.00,Fréchet,,1.005
2,sphere,t,half-rank,gm,1.1991878732427885,ARE,1000,0.00,Geo.median,,1.005
2,sphere,t,half-rank,mono,1.2217748289082282,ARE,1000,5.00,Huber,0.06782415290826216,1.005
2,sphere,t,half-rank,softr,0.41539998587350885,ARE,876,5.00,Cauchy,0.06782415290826216,1.005
2,sphere,t,half-rank,hardr,0.15725466171342037,ARE,645,5.00,Hampel,0.06782415290826216,1.005
2,sphere,t,half-rank,mono,1.2376042006579553,ARE,1000,10.00,Huber,0.11022349565074346,1.005
2,sphere,t,half-rank,softr,0.5341946112805166,ARE,1000,10.00,Cauchy,0.11022349565074346,1.005
2,sphere,t,half-rank,hardr,0.1617709285627029,ARE,863,10.00,Hampel,0.11022349565074346,1.005
2,sphere,t,half-rank,mono,1.2570823752178972,ARE,1000,15.00,Huber,0.15389285050867552,1.005
2,sphere,t,half-rank,softr,0.6581115326720212,ARE,1000,15.00,Cauchy,0.15389285050867552,1.005
2,sphere,t,half-rank,hardr,0.23027232999259653,ARE,980,15.00,Hampel,0.15389285050867552,1.005
2,sphere,t,half-rank,mono,1.279144816416631,ARE,1000,20.00,Huber,0.19953350623031776,1.005
2,sphere,t,half-rank,softr,0.7672315797385397,ARE,1000,20.00,Cauchy,0.19953350623031776,1.005
2,sphere,t,half-rank,hardr,0.34081695180765437,ARE,997,20.00,Hampel,0.19953350623031776,1.005
2,sphere,t,half-rank,mono,1.3002856662902342,ARE,1000,25.00,Huber,0.2476617731575758,1.005
2,sphere,t,half-rank,softr,0.8667292975955183,ARE,1000,25.00,Cauchy,0.2476617731575758,1.005
2,sphere,t,half-rank,hardr,0.48699318437000344,ARE,1000,25.00,Hampel,0.2476617731575758,1.005
2,sphere,t,half-rank,mono,1.3173819008545635,ARE,1000,30.00,Huber,0.2975638021089956,1.005
2,sphere,t,half-rank,softr,0.9517068779909293,ARE,1000,30.00,Cauchy,0.2975638021089956,1.005
2,sphere,t,half-rank,hardr,0.6446120780508672,ARE,1000,30.00,Hampel,0.2975638021089956,1.005
2,sphere,t,half-rank,mono,1.3336557943354561,ARE,1000,35.00,Huber,0.34962916323203347,1.005
2,sphere,t,half-rank,softr,1.0276345010831653,ARE,1000,35.00,Cauchy,0.34962916323203347,1.005
2,sphere,t,half-rank,hardr,0.7976943814017681,ARE,1000,35.00,Hampel,0.34962916323203347,1.005
2,sphere,t,half-rank,mono,1.3462704332433406,ARE,1000,40.00,Huber,0.4047245860593128,1.005
2,sphere,t,half-rank,softr,1.0943159479247495,ARE,1000,40.00,Cauchy,0.4047245860593128,1.005
2,sphere,t,half-rank,hardr,0.9347188088209918,ARE,1000,40.00,Hampel,0.4047245860593128,1.005
2,sphere,t,half-rank,mono,1.3588402045858368,ARE,1000,45.00,Huber,0.4630941695936346,1.005
2,sphere,t,half-rank,softr,1.153614428979468,ARE,1000,45.00,Cauchy,0.4630941695936346,1.005
2,sphere,t,half-rank,hardr,1.044881631810962,ARE,1000,45.00,Hampel,0.4630941695936346,1.005
2,sphere,t,half-rank,mono,1.3691692772170496,ARE,1000,50.00,Huber,0.5253932540296007,1.005
2,sphere,t,half-rank,softr,1.2040464879193806,ARE,1000,50.00,Cauchy,0.5253932540296007,1.005
2,sphere,t,half-rank,hardr,1.1343475429436656,ARE,1000,50.00,Hampel,0.5253932540296007,1.005
2,sphere,t,half-rank,mono,1.3801417854438431,ARE,1000,60.00,Huber,0.6661575866299324,1.005
2,sphere,t,half-rank,softr,1.2855832168770636,ARE,1000,60.00,Cauchy,0.6661575866299324,1.005
2,sphere,t,half-rank,hardr,1.2678005392108165,ARE,1000,60.00,Hampel,0.6661575866299324,1.005
2,sphere,t,half-rank,mono,1.3717129139281907,ARE,1000,70.00,Huber,0.841594874183253,1.005
2,sphere,t,half-rank,softr,1.343135490298998,ARE,1000,70.00,Cauchy,0.841594874183253,1.005
2,sphere,t,half-rank,hardr,1.3466447649261502,ARE,1000,70.00,Hampel,0.841594874183253,1.005
2,sphere,t,half-rank,mono,1.3631970804480593,ARE,1000,75.00,Huber,0.9496885585612397,1.005
2,sphere,t,half-rank,softr,1.3638086358319563,ARE,1000,75.00,Cauchy,0.9496885585612397,1.005
2,sphere,t,half-rank,hardr,1.3675771924127715,ARE,1000,75.00,Hampel,0.9496885585612397,1.005
2,sphere,t,half-rank,mono,1.3476959674794762,ARE,1000,80.00,Huber,1.082592939741754,1.005
2,sphere,t,half-rank,softr,1.3797056841979867,ARE,1000,80.00,Cauchy,1.082592939741754,1.005
2,sphere,t,half-rank,hardr,1.3754504712325364,ARE,1000,80.00,Hampel,1.082592939741754,1.005
2,sphere,t,half-rank,mono,1.3365567394470579,ARE,1000,82.13,Huber,1.1493826075153066,1.005
2,sphere,t,half-rank,softr,1.3838566059029154,ARE,1000,82.13,Cauchy,1.1493826075153066,1.005
2,sphere,t,half-rank,hardr,1.3737653988068403,ARE,1000,82.13,Hampel,1.1493826075153066,1.005
2,sphere,t,half-rank,mono,1.3190805795165261,ARE,1000,85.00,Huber,1.2544201671014856,1.005
2,sphere,t,half-rank,softr,1.3878025941193146,ARE,1000,85.00,Cauchy,1.2544201671014856,1.005
2,sphere,t,half-rank,hardr,1.3669371928552627,ARE,1000,85.00,Hampel,1.2544201671014856,1.005
2,sphere,t,half-rank,mono,1.2794163069242688,ARE,1000,90.00,Huber,1.5009467309390585,1.005
2,sphere,t,half-rank,softr,1.386286955926202,ARE,1000,90.00,Cauchy,1.5009467309390585,1.005
2,sphere,t,half-rank,hardr,1.3279126064651947,ARE,1000,90.00,Hampel,1.5009467309390585,1.005
2,sphere,t,half-rank,mono,1.208818975757326,ARE,1000,95.00,Huber,1.955026562800425,1.005
2,sphere,t,half-rank,softr,1.3645393366658458,ARE,1000,95.00,Cauchy,1.955026562800425,1.005
2,sphere,t,half-rank,hardr,1.250452855394809,ARE,1000,95.00,Hampel,1.955026562800425,1.005
2,sphere,t,half-rank,mono,1.0897110368167804,ARE,1000,99.00,Huber,3.205664735813366,1.005
2,sphere,t,half-rank,softr,1.2798041073556774,ARE,1000,99.00,Cauchy,3.205664735813366,1.005
2,sphere,t,half-rank,hardr,1.1155711066075413,ARE,1000,99.00,Hampel,3.205664735813366,1.005
2,sphere,t,half-rank,mono,1.0371513285321372,ARE,1000,99.73,Huber,4.377514933466034,1.005
2,sphere,t,half-rank,softr,1.2150146065780019,ARE,1000,99.73,Cauchy,4.377514933466034,1.005
2,sphere,t,half-rank,hardr,1.0511140935525294,ARE,1000,99.73,Hampel,4.377514933466034,1.005
2,sphere,t,low-rank,fm,1.0,ARE,1000,0.00,Fréchet,,1.0001
2,sphere,t,low-rank,gm,1.1003417514492329,ARE,1000,0.00,Geo.median,,1.0001
2,sphere,t,low-rank,mono,1.1363096419666319,ARE,1000,5.00,Huber,0.04798585077381121,1.0001
2,sphere,t,low-rank,softr,0.3103891711214844,ARE,634,5.00,Cauchy,0.04798585077381121,1.0001
2,sphere,t,low-rank,hardr,0.157444648339588,ARE,646,5.00,Hampel,0.04798585077381121,1.0001
2,sphere,t,low-rank,mono,1.1718649069072888,ARE,1000,10.00,Huber,0.09518250041188041,1.0001
2,sphere,t,low-rank,softr,0.41103372296344204,ARE,992,10.00,Cauchy,0.09518250041188041,1.0001
2,sphere,t,low-rank,hardr,0.1573089315513668,ARE,772,10.00,Hampel,0.09518250041188041,1.0001
2,sphere,t,low-rank,mono,1.2072740800766961,ARE,1000,15.00,Huber,0.14270917030900646,1.0001
2,sphere,t,low-rank,softr,0.5430874638803348,ARE,1000,15.00,Cauchy,0.14270917030900646,1.0001
2,sphere,t,low-rank,hardr,0.20577219787246673,ARE,958,15.00,Hampel,0.14270917030900646,1.0001
2,sphere,t,low-rank,mono,1.234967673929033,ARE,1000,20.00,Huber,0.1911674605218678,1.0001
2,sphere,t,low-rank,softr,0.6714015165926385,ARE,1000,20.00,Cauchy,0.1911674605218678,1.0001
2,sphere,t,low-rank,hardr,0.3273442374242495,ARE,995,20.00,Hampel,0.1911674605218678,1.0001
2,sphere,t,low-rank,mono,1.261681520968081,ARE,1000,25.00,Huber,0.24103578941564555,1.0001
2,sphere,t,low-rank,softr,0.7860207116607605,ARE,1000,25.00,Cauchy,0.24103578941564555,1.0001
2,sphere,t,low-rank,hardr,0.4847937073432135,ARE,1000,25.00,Hampel,0.24103578941564555,1.0001
2,sphere,t,low-rank,mono,1.2860542044789876,ARE,1000,30.00,Huber,0.2923979396682292,1.0001
2,sphere,t,low-rank,softr,0.8865501061901255,ARE,1000,30.00,Cauchy,0.2923979396682292,1.0001
2,sphere,t,low-rank,hardr,0.6591768097041655,ARE,1000,30.00,Hampel,0.2923979396682292,1.0001
2,sphere,t,low-rank,mono,1.306916097704467,ARE,1000,35.00,Huber,0.34540879388392776,1.0001
2,sphere,t,low-rank,softr,0.9710194836913443,ARE,1000,35.00,Cauchy,0.34540879388392776,1.0001
2,sphere,t,low-rank,hardr,0.8175426145156633,ARE,1000,35.00,Hampel,0.34540879388392776,1.0001
2,sphere,t,low-rank,mono,1.3216414624776103,ARE,1000,40.00,Huber,0.4008385958238322,1.0001
2,sphere,t,low-rank,softr,1.0440323252362698,ARE,1000,40.00,Cauchy,0.4008385958238322,1.0001
2,sphere,t,low-rank,hardr,0.9612363706539795,ARE,1000,40.00,Hampel,0.4008385958238322,1.0001
2,sphere,t,low-rank,mono,1.3328545288012295,ARE,1000,45.00,Huber,0.45999224988074067,1.0001
2,sphere,t,low-rank,softr,1.1080990518972533,ARE,1000,45.00,Cauchy,0.45999224988074067,1.0001
2,sphere,t,low-rank,hardr,1.0799211578769092,ARE,1000,45.00,Hampel,0.45999224988074067,1.0001
2,sphere,t,low-rank,mono,1.339823770140095,ARE,1000,50.00,Huber,0.5228458718895275,1.0001
2,sphere,t,low-rank,softr,1.161832015102328,ARE,1000,50.00,Cauchy,0.5228458718895275,1.0001
2,sphere,t,low-rank,hardr,1.1831382833213877,ARE,1000,50.00,Hampel,0.5228458718895275,1.0001
2,sphere,t,low-rank,mono,1.3476314146029165,ARE,1000,60.00,Huber,0.6643654411194707,1.0001
2,sphere,t,low-rank,softr,1.2464318058756627,ARE,1000,60.00,Cauchy,0.6643654411194707,1.0001
2,sphere,t,low-rank,hardr,1.3232396742998267,ARE,1000,60.00,Hampel,0.6643654411194707,1.0001
2,sphere,t,low-rank,mono,1.3411946911732904,ARE,1000,70.00,Huber,0.8400419594936677,1.0001
2,sphere,t,low-rank,softr,1.3052004071959697,ARE,1000,70.00,Cauchy,0.8400419594936677,1.0001
2,sphere,t,low-rank,hardr,1.384892744872259,ARE,1000,70.00,Hampel,0.8400419594936677,1.0001
2,sphere,t,low-rank,mono,1.327781375602418,ARE,1000,75.00,Huber,0.9491164022112337,1.0001
2,sphere,t,low-rank,softr,1.3257014112158028,ARE,1000,75.00,Cauchy,0.9491164022112337,1.0001
2,sphere,t,low-rank,hardr,1.393814953233076,ARE,1000,75.00,Hampel,0.9491164022112337,1.0001
2,sphere,t,low-rank,mono,1.3076720635947747,ARE,1000,80.00,Huber,1.0815586257810559,1.0001
2,sphere,t,low-rank,softr,1.3407582138937155,ARE,1000,80.00,Cauchy,1.0815586257810559,1.0001
2,sphere,t,low-rank,hardr,1.3793745372109372,ARE,1000,80.00,Hampel,1.0815586257810559,1.0001
2,sphere,t,low-rank,mono,1.2990119141860714,ARE,1000,82.13,Huber,1.1478967639498736,1.0001
2,sphere,t,low-rank,softr,1.3448538411123032,ARE,1000,82.13,Cauchy,1.1478967639498736,1.0001
2,sphere,t,low-rank,hardr,1.3703265364632673,ARE,1000,82.13,Hampel,1.1478967639498736,1.0001
2,sphere,t,low-rank,mono,1.2852329777814886,ARE,1000,85.00,Huber,1.2539711758207897,1.0001
2,sphere,t,low-rank,softr,1.3496036757119279,ARE,1000,85.00,Cauchy,1.2539711758207897,1.0001
2,sphere,t,low-rank,hardr,1.3534846550629358,ARE,1000,85.00,Hampel,1.2539711758207897,1.0001
2,sphere,t,low-rank,mono,1.2492542178489436,ARE,1000,90.00,Huber,1.5044073408161567,1.0001
2,sphere,t,low-rank,softr,1.3485717663272176,ARE,1000,90.00,Cauchy,1.5044073408161567,1.0001
2,sphere,t,low-rank,hardr,1.3057111078944628,ARE,1000,90.00,Hampel,1.5044073408161567,1.0001
2,sphere,t,low-rank,mono,1.1840915866592774,ARE,1000,95.00,Huber,1.9553295707640024,1.0001
2,sphere,t,low-rank,softr,1.326457628544652,ARE,1000,95.00,Cauchy,1.9553295707640024,1.0001
2,sphere,t,low-rank,hardr,1.217715156701641,ARE,1000,95.00,Hampel,1.9553295707640024,1.0001
2,sphere,t,low-rank,mono,1.076682288656508,ARE,1000,99.00,Huber,3.2215288152106023,1.0001
2,sphere,t,low-rank,softr,1.249672259027354,ARE,1000,99.00,Cauchy,3.2215288152106023,1.0001
2,sphere,t,low-rank,hardr,1.0691340377032057,ARE,1000,99.00,Hampel,3.2215288152106023,1.0001
2,sphere,t,low-rank,mono,1.0330381045014443,ARE,1000,99.73,Huber,4.402325037242502,1.0001
2,sphere,t,low-rank,softr,1.1918858401196901,ARE,1000,99.73,Cauchy,4.402325037242502,1.0001
2,sphere,t,low-rank,hardr,1.0006977851998196,ARE,1000,99.73,Hampel,4.402325037242502,1.0001
2,sphere,laplace,full-rank,fm,1.0,ARE,1000,0.00,Fréchet,,2.0
2,sphere,laplace,full-rank,gm,2.3678426943174538,ARE,1000,0.00,Geo.median,,2.0
2,sphere,laplace,full-rank,mono,2.219337115993949,ARE,1000,5.00,Huber,0.10684281068837183,2.0
2,sphere,laplace,full-rank,softr,2.3450532677459037,ARE,1000,5.00,Cauchy,0.10684281068837183,2.0
2,sphere,laplace,full-rank,hardr,1.3028907028849037,ARE,1000,5.00,Hampel,0.10684281068837183,2.0
2,sphere,laplace,full-rank,mono,2.108755824697851,ARE,1000,10.00,Huber,0.1694082335210632,2.0
2,sphere,laplace,full-rank,softr,2.300652518382815,ARE,1000,10.00,Cauchy,0.1694082335210632,2.0
2,sphere,laplace,full-rank,hardr,1.5462869856333554,ARE,1000,10.00,Hampel,0.1694082335210632,2.0
2,sphere,laplace,full-rank,mono,2.014598558631289,ARE,1000,15.00,Huber,0.2259144851483401,2.0
2,sphere,laplace,full-rank,softr,2.243931404897962,ARE,1000,15.00,Cauchy,0.2259144851483401,2.0
2,sphere,laplace,full-rank,hardr,1.638736660802283,ARE,1000,15.00,Hampel,0.2259144851483401,2.0
2,sphere,laplace,full-rank,mono,1.9369871448468032,ARE,1000,20.00,Huber,0.2801338259527025,2.0
2,sphere,laplace,full-rank,softr,2.1883676939077885,ARE,1000,20.00,Cauchy,0.2801338259527025,2.0
2,sphere,laplace,full-rank,hardr,1.7029059874744583,ARE,1000,20.00,Hampel,0.2801338259527025,2.0
2,sphere,laplace,full-rank,mono,1.8692548977749595,ARE,1000,25.00,Huber,0.3337960284606942,2.0
2,sphere,laplace,full-rank,softr,2.1364307356043333,ARE,1000,25.00,Cauchy,0.3337960284606942,2.0
2,sphere,laplace,full-rank,hardr,1.7372921985038245,ARE,1000,25.00,Hampel,0.3337960284606942,2.0
2,sphere,laplace,full-rank,mono,1.8098779072768076,ARE,1000,30.00,Huber,0.3877791560522248,2.0
2,sphere,laplace,full-rank,softr,2.088765090060247,ARE,1000,30.00,Cauchy,0.3877791560522248,2.0
2,sphere,laplace,full-rank,hardr,1.7424078188234744,ARE,1000,30.00,Hampel,0.3877791560522248,2.0
2,sphere,laplace,full-rank,mono,1.7551043332476182,ARE,1000,35.00,Huber,0.4434867522860729,2.0
2,sphere,laplace,full-rank,softr,2.0429185051359484,ARE,1000,35.00,Cauchy,0.4434867522860729,2.0
2,sphere,laplace,full-rank,hardr,1.7308724069662953,ARE,1000,35.00,Hampel,0.4434867522860729,2.0
2,sphere,laplace,full-rank,mono,1.702465618171654,ARE,1000,40.00,Huber,0.5011691403360318,2.0
2,sphere,laplace,full-rank,softr,1.997794233160016,ARE,1000,40.00,Cauchy,0.5011691403360318,2.0
2,sphere,laplace,full-rank,hardr,1.7048984329971977,ARE,1000,40.00,Hampel,0.5011691403360318,2.0
2,sphere,laplace,full-rank,mono,1.6493949232035976,ARE,1000,45.00,Huber,0.5623259300570191,2.0
2,sphere,laplace,full-rank,softr,1.9542987359767434,ARE,1000,45.00,Cauchy,0.5623259300570191,2.0
2,sphere,laplace,full-rank,hardr,1.6721713958010316,ARE,1000,45.00,Hampel,0.5623259300570191,2.0
2,sphere,laplace,full-rank,mono,1.5945552873658126,ARE,1000,50.00,Huber,0.62796054306429,2.0
2,sphere,laplace,full-rank,softr,1.909273966249878,ARE,1000,50.00,Cauchy,0.62796054306429,2.0
2,sphere,laplace,full-rank,hardr,1.6378894084539224,ARE,1000,50.00,Hampel,0.62796054306429,2.0
2,sphere,laplace,full-rank,mono,1.492932247770558,ARE,1000,60.00,Huber,0.7739958802301414,2.0
2,sphere,laplace,full-rank,softr,1.8194334485393522,ARE,1000,60.00,Cauchy,0.7739958802301414,2.0
2,sphere,laplace,full-rank,hardr,1.5491334319690973,ARE,1000,60.00,Hampel,0.7739958802301414,2.0
2,sphere,laplace,full-rank,mono,1.39605439047514,ARE,1000,70.00,Huber,0.9552165043963367,2.0
2,sphere,laplace,full-rank,softr,1.7254756669977642,ARE,1000,70.00,Cauchy,0.9552165043963367,2.0
2,sphere,laplace,full-rank,hardr,1.4449959042835745,ARE,1000,70.00,Hampel,0.9552165043963367,2.0
2,sphere,laplace,full-rank,mono,1.3445842163683959,ARE,1000,75.00,Huber,1.0667080932743742,2.0
2,sphere,laplace,full-rank,softr,1.6746904970028988,ARE,1000,75.00,Cauchy,1.0667080932743742,2.0
2,sphere,laplace,full-rank,hardr,1.396469795766489,ARE,1000,75.00,Hampel,1.0667080932743742,2.0
2,sphere,laplace,full-rank,mono,1.2869104790932178,ARE,1000,80.00,Huber,1.2010509230954878,2.0
2,sphere,laplace,full-rank,softr,1.6183656080108013,ARE,1000,80.00,Cauchy,1.2010509230954878,2.0
2,sphere,laplace,full-rank,hardr,1.3416872989074025,ARE,1000,80.00,Hampel,1.2010509230954878,2.0
2,sphere,laplace,full-rank,mono,1.262157492053963,ARE,1000,82.13,Huber,1.2667627966669408,2.0
2,sphere,laplace,full-rank,softr,1.5938332021354473,ARE,1000,82.13,Cauchy,1.2667627966669408,2.0
2,sphere,laplace,full-rank,hardr,1.316919579473753,ARE,1000,82.13,Hampel,1.2667627966669408,2.0
2,sphere,laplace,full-rank,mono,1.2274754560729009,ARE,1000,85.00,Huber,1.371039254120432,2.0
2,sphere,laplace,full-rank,softr,1.5575549081126463,ARE,1000,85.00,Cauchy,1.371039254120432,2.0
2,sphere,laplace,full-rank,hardr,1.2796220172938393,ARE,1000,85.00,Hampel,1.371039254120432,2.0
2,sphere,laplace,full-rank,mono,1.1670159422353188,ARE,1000,90.00,Huber,1.6043149156445655,2.0
2,sphere,laplace,full-rank,softr,1.4870796752333602,ARE,1000,90.00,Cauchy,1.6043149156445655,2.0
2,sphere,laplace,full-rank,hardr,1.2148941921792005,ARE,1000,90.00,Hampel,1.6043149156445655,2.0
2,sphere,laplace,full-rank,mono,1.1006310109929713,ARE,1000,95.00,Huber,1.9936142956131295,2.0
2,sphere,laplace,full-rank,softr,1.3953665767573493,ARE,1000,95.00,Cauchy,1.9936142956131295,2.0
2,sphere,laplace,full-rank,hardr,1.1458842167561833,ARE,1000,95.00,Hampel,1.9936142956131295,2.0
2,sphere,laplace,full-rank,mono,1.0305130136642946,ARE,1000,99.00,Huber,2.8579982172387224,2.0
2,sphere,laplace,full-rank,softr,1.2636042705420605,ARE,1000,99.00,Cauchy,2.8579982172387224,2.0
2,sphere,laplace,full-rank,hardr,1.076116513014193,ARE,1000,99.00,Hampel,2.8579982172387224,2.0
2,sphere,laplace,full-rank,mono,1.0120475113443297,ARE,1000,99.73,Huber,3.4424592826317792,2.0
2,sphere,laplace,full-rank,softr,1.2073314920252336,ARE,1000,99.73,Cauchy,3.4424592826317792,2.0
2,sphere,laplace,full-rank,hardr,1.0564377349024328,ARE,1000,99.73,Hampel,3.4424592826317792,2.0
2,sphere,laplace,half-rank,fm,1.0,ARE,1000,0.00,Fréchet,,1.005
2,sphere,laplace,half-rank,gm,1.9770005117448055,ARE,1000,0.00,Geo.median,,1.005
2,sphere,laplace,half-rank,mono,1.958328377102916,ARE,1000,5.00,Huber,0.051526985511198574,1.005
2,sphere,laplace,half-rank,softr,1.3489097090888968,ARE,980,5.00,Cauchy,0.051526985511198574,1.005
2,sphere,laplace,half-rank,hardr,0.4908461113826318,ARE,916,5.00,Hampel,0.051526985511198574,1.005
2,sphere,laplace,half-rank,mono,1.906211525988832,ARE,1000,10.00,Huber,0.08874101387558218,1.005
2,sphere,laplace,half-rank,softr,1.4583209429377528,ARE,1000,10.00,Cauchy,0.08874101387558218,1.005
2,sphere,laplace,half-rank,hardr,0.674540890387574,ARE,1000,10.00,Hampel,0.08874101387558218,1.005
2,sphere,laplace,half-rank,mono,1.8616655901361068,ARE,1000,15.00,Huber,0.12680416467171227,1.005
2,sphere,laplace,half-rank,softr,1.5356145503379874,ARE,1000,15.00,Cauchy,0.12680416467171227,1.005
2,sphere,laplace,half-rank,hardr,0.8598616395660023,ARE,1000,15.00,Hampel,0.12680416467171227,1.005
2,sphere,laplace,half-rank,mono,1.8325776679264538,ARE,1000,20.00,Huber,0.1670964117809609,1.005
2,sphere,laplace,half-rank,softr,1.592488642160371,ARE,1000,20.00,Cauchy,0.1670964117809609,1.005
2,sphere,laplace,half-rank,hardr,0.9924935562972979,ARE,1000,20.00,Hampel,0.1670964117809609,1.005
2,sphere,laplace,half-rank,mono,1.8043680786407574,ARE,1000,25.00,Huber,0.21089439312719074,1.005
2,sphere,laplace,half-rank,softr,1.6350142411567765,ARE,1000,25.00,Cauchy,0.21089439312719074,1.005
2,sphere,laplace,half-rank,hardr,1.1122335412077806,ARE,1000,25.00,Hampel,0.21089439312719074,1.005
2,sphere,laplace,half-rank,mono,1.7744956370827862,ARE,1000,30.00,Huber,0.25842212465714914,1.005
2,sphere,laplace,half-rank,softr,1.6654089428757326,ARE,1000,30.00,Cauchy,0.25842212465714914,1.005
2,sphere,laplace,half-rank,hardr,1.2406573651326398,ARE,1000,30.00,Hampel,0.25842212465714914,1.005
2,sphere,laplace,half-rank,mono,1.7394172042058105,ARE,1000,35.00,Huber,0.3092508175276173,1.005
2,sphere,laplace,half-rank,softr,1.68594967216969,ARE,1000,35.00,Cauchy,0.3092508175276173,1.005
2,sphere,laplace,half-rank,hardr,1.3513400585374908,ARE,1000,35.00,Hampel,0.3092508175276173,1.005
2,sphere,laplace,half-rank,mono,1.7004509918523358,ARE,1000,40.00,Huber,0.3648481952663423,1.005
2,sphere,laplace,half-rank,softr,1.698517140827727,ARE,1000,40.00,Cauchy,0.3648481952663423,1.005
2,sphere,laplace,half-rank,hardr,1.4595341820922656,ARE,1000,40.00,Hampel,0.3648481952663423,1.005
2,sphere,laplace,half-rank,mono,1.6617289975779919,ARE,1000,45.00,Huber,0.42559170754841846,1.005
2,sphere,laplace,half-rank,softr,1.7065716252844378,ARE,1000,45.00,Cauchy,0.42559170754841846,1.005
2,sphere,laplace,half-rank,hardr,1.5311232008392666,ARE,1000,45.00,Hampel,0.42559170754841846,1.005
2,sphere,laplace,half-rank,mono,1.6221396771059304,ARE,1000,50.00,Huber,0.4923502841486889,1.005
2,sphere,laplace,half-rank,softr,1.7042216520518012,ARE,1000,50.00,Cauchy,0.4923502841486889,1.005
2,sphere,laplace,half-rank,hardr,1.5829768214221993,ARE,1000,50.00,Hampel,0.4923502841486889,1.005
2,sphere,laplace,half-rank,mono,1.5441352007487952,ARE,1000,60.00,Huber,0.6483013898470692,1.005
2,sphere,laplace,half-rank,softr,1.69038483983964,ARE,1000,60.00,Cauchy,0.6483013898470692,1.005
2,sphere,laplace,half-rank,hardr,1.6160037057411079,ARE,1000,60.00,Hampel,0.6483013898470692,1.005
2,sphere,laplace,half-rank,mono,1.4635009603656,ARE,1000,70.00,Huber,0.8504838839878686,1.005
2,sphere,laplace,half-rank,softr,1.6538980013827893,ARE,1000,70.00,Cauchy,0.8504838839878686,1.005
2,sphere,laplace,half-rank,hardr,1.576499047686524,ARE,1000,70.00,Hampel,0.8504838839878686,1.005
2,sphere,laplace,half-rank,mono,1.412143243967277,ARE,1000,75.00,Huber,0.9794677811741804,1.005
2,sphere,laplace,half-rank,softr,1.6281175714640646,ARE,1000,75.00,Cauchy,0.9794677811741804,1.005
2,sphere,laplace,half-rank,hardr,1.5337156299096693,ARE,1000,75.00,Hampel,0.9794677811741804,1.005
