cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
half-rank,2.5000000000000004,0,0,0,60.0,0.7920560395120266,5,1.5956680843554578
half-rank,2.5000000000000004,0,0,0,70.0,0.9237450140960928,5,1.5869068711642396
half-rank,2.5000000000000004,0,0,0,75.0,1.0064784932694717,5,1.5770125414406897
half-rank,2.5000000000000004,0,0,0,80.0,1.1090999862250748,5,1.5617680486058247
half-rank,2.5000000000000004,0,0,0,82.13,1.1600474887133096,5,1.5535566829709706
half-rank,2.5000000000000004,0,0,0,85.0,1.243174206053718,5,1.5403054372169973
half-rank,2.5000000000000004,0,0,0,90.0,1.4416925096466164,5,1.506000421636975
half-rank,2.5000000000000004,0,0,0,95.0,1.8085184842740127,5,1.4441554455026908
half-rank,2.5000000000000004,0,0,0,99.0,2.8626721528550685,5,1.3122450051863153
half-rank,2.5000000000000004,0,0,0,99.73,3.8762435866505,5,1.2363528344687458
half-rank,5.005,0,0,0,5.0,0.3103964557671778,10,1.517313242302077
half-rank,5.005,0,0,0,10.0,0.3772679624679456,10,1.56064535609434
half-rank,5.005,0,0,0,15.0,0.428279793207358,10,1.5847781713265354
half-rank,5.005,0,0,0,20.0,0.4728421863260306,10,1.6005212093224874
half-rank,5.005,0,0,0,25.0,0.5144248764571837,10,1.6114784902302473
half-rank,5.005,0,0,0,30.0,0.5546528812611942,10,1.6192573564095114
half-rank,5.005,0,0,0,35.0,0.5947128193810012,10,1.6245352373831132
half-rank,5.005,0,0,0,40.0,0.635369874748302,10,1.6277373978588665
half-rank,5.005,0,0,0,45.0,0.6771263371638493,10,1.6291462164626973
half-rank,5.005,0,0,0,50.0,0.7211830131727179,10,1.6288729835033176
half-rank,5.005,0,0,0,60.0,0.8195055036935563,10,1.62294714508743
half-rank,5.005,0,0,0,70.0,0.9420782645546396,10,1.6087303708586749
half-rank,5.005,0,0,0,75.0,1.0195144334451167,10,1.5972069503578263
half-rank,5.005,0,0,0,80.0,1.113999083083236,10,1.5814628518616245
half-rank,5.005,0,0,0,82.13,1.161712315222456,10,1.5730131079459038
half-rank,5.005,0,0,0,85.0,1.2391834352584892,10,1.5592587844406431
half-rank,5.005,0,0,0,90.0,1.4234916129897084,10,1.524872427779453
half-rank,5.005,0,0,0,95.0,1.7669550363069315,10,1.4644559532342558
half-rank,5.005,0,0,0,99.0,2.75596837815494,10,1.3316164866149462
half-rank,5.005,0,0,0,99.73,3.71144844173066,10,1.2500410446358086
half-rank,10.005000000000004,0,0,0,5.0,0.3789184480596094,20,1.726617990797345
half-rank,10.005000000000004,0,0,0,10.0,0.4380132339160891,20,1.7305270998411588
half-rank,10.005000000000004,0,0,0,15.0,0.4831974688018213,20,1.729811703710778
half-rank,10.005000000000004,0,0,0,20.0,0.5226538429700155,20,1.727022508576594
half-rank,10.005000000000004,0,0,0,25.0,0.5599025766590102,20,1.7228246083219525
half-rank,10.005000000000004,0,0,0,30.0,0.5956302189586022,20,1.7174832562977762
half-rank,10.005000000000004,0,0,0,35.0,0.631449599339012,20,1.7111142770167544
half-rank,10.005000000000004,0,0,0,40.0,0.6677991013397739,20,1.7037164343506384
half-rank,10.005000000000004,0,0,0,45.0,0.7054353842194538,20,1.6954996405552518
half-rank,10.005000000000004,0,0,0,50.0,0.7454061003922133,20,1.6859495272104483
half-rank,10.005000000000004,0,0,0,60.0,0.8352246040064549,20,1.6631951151129716
half-rank,10.005000000000004,0,0,0,70.0,0.9478684364110386,20,1.6329085861541204
half-rank,10.005000000000004,0,0,0,75.0,1.019178165548778,20,1.613230915700229
half-rank,10.005000000000004,0,0,0,80.0,1.1070793439765854,20,1.5892994093702844
half-rank,10.005000000000004,0,0,0,82.13,1.1519713958939095,20,1.5773809162359234
half-rank,10.005000000000004,0,0,0,85.0,1.2242922066829909,20,1.5581174133351026
half-rank,10.005000000000004,0,0,0,90.0,1.3970164278870325,20,1.514731007411184
half-rank,10.005000000000004,0,0,0,95.0,1.7230564468777427,20,1.4432818869941677
half-rank,10.005000000000004,0,0,0,99.0,2.666125218894027,20,1.3004428780136614
half-rank,10.005000000000004,0,0,0,99.73,3.557357023188705,20,1.2225470543971884
half-rank,25.005,0,0,0,5.0,0.425334487844747,50,1.874049770624952
half-rank,25.005,0,0,0,10.0,0.4782742679397334,50,1.8619817281940536
half-rank,25.005,0,0,0,15.0,0.5188675448778355,50,1.8509800479122072
half-rank,25.005,0,0,0,20.0,0.554683518468066,50,1.840178979272308
half-rank,25.005,0,0,0,25.0,0.5885335061148773,50,1.8290425822227443
half-rank,25.005,0,0,0,30.0,0.6215833000686392,50,1.8177831568263223
half-rank,25.005,0,0,0,35.0,0.6545310383956648,50,1.8060188996443765
half-rank,25.005,0,0,0,40.0,0.6881343567175174,50,1.7937574378342271
half-rank,25.005,0,0,0,45.0,0.7234168227863201,50,1.780626136748786
half-rank,25.005,0,0,0,50.0,0.760818216753721,50,1.7665140242335209
half-rank,25.005,0,0,0,60.0,0.8447696794185291,50,1.7347034793456029
half-rank,25.005,0,0,0,70.0,0.951668146385244,50,1.694748549344303
half-rank,25.005,0,0,0,75.0,1.0192436244241472,50,1.670177126895482
half-rank,25.005,0,0,0,80.0,1.1033223900150189,50,1.64045135255468
half-rank,25.005,0,0,0,82.13,1.1459169118735375,50,1.6259703302815245
half-rank,25.005,0,0,0,85.0,1.2147555216774817,50,1.6032558974910749
half-rank,25.005,0,0,0,90.0,1.3802812086480682,50,1.5528972005206303
half-rank,25.005,0,0,0,95.0,1.6928105029772045,50,1.4722896137106407
half-rank,25.005,0,0,0,99.0,2.604179678694972,50,1.3165910509527536
half-rank,25.005,0,0,0,99.73,3.487340192279704,50,1.2329453050753405
half-rank,50.005,0,0,0,5.0,0.4418805597405573,100,1.883684013884874
half-rank,50.005,0,0,0,10.0,0.4923687728169862,100,1.8683970550878504
half-rank,50.005,0,0,0,15.0,0.5310679122906129,100,1.8554878741857057
half-rank,50.005,0,0,0,20.0,0.5659445986725606,100,1.843155201694768
half-rank,50.005,0,0,0,25.0,0.5986257807958166,100,1.831046834539028
half-rank,50.005,0,0,0,30.0,0.630491955432235,100,1.8189034525516945
half-rank,50.005,0,0,0,35.0,0.6625601754324483,100,1.806440399022152
half-rank,50.005,0,0,0,40.0,0.6954804902678614,100,1.793543055759399
half-rank,50.005,0,0,0,45.0,0.7298327975649795,100,1.779817484578203
half-rank,50.005,0,0,0,50.0,0.7661152550765854,100,1.7653482318319
