cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
low-rank,1.0001,0,1,-1,99.73,4.078681829172739,2,1.0098833990995268
low-rank,1.0004,0,1,-1,5.0,0.0401272281711893,5,1.964545495132483
low-rank,1.0004,0,1,-1,10.0,0.0768236521061851,5,1.9367973459289325
low-rank,1.0004,0,1,-1,15.0,0.1165854369113182,5,1.898813908147236
low-rank,1.0004,0,1,-1,20.0,0.1592779053736553,5,1.854308556613604
low-rank,1.0004,0,1,-1,25.0,0.2044927943205626,5,1.81342211120924
low-rank,1.0004,0,1,-1,30.0,0.2531592426107393,5,1.7758104944894797
low-rank,1.0004,0,1,-1,35.0,0.3055469967558401,5,1.7413077120052225
low-rank,1.0004,0,1,-1,40.0,0.3621604116022113,5,1.7033797022790658
low-rank,1.0004,0,1,-1,45.0,0.423258594661321,5,1.662473784711841
low-rank,1.0004,0,1,-1,50.0,0.4906271465023853,5,1.6219811434914555
low-rank,1.0004,0,1,-1,60.0,0.6482682838949837,5,1.5319603409123608
low-rank,1.0004,0,1,-1,70.0,0.8513680176479561,5,1.438507705865942
low-rank,1.0004,0,1,-1,75.0,0.9807748370983792,5,1.388230871848586
low-rank,1.0004,0,1,-1,80.0,1.1381854718028437,5,1.3308209055163784
low-rank,1.0004,0,1,-1,82.13,1.217346791129828,5,1.306408541168922
low-rank,1.0004,0,1,-1,85.0,1.3416579977020766,5,1.267903734447598
low-rank,1.0004,0,1,-1,90.0,1.6273370102439748,5,1.1976352501678968
low-rank,1.0004,0,1,-1,95.0,2.112546231178736,5,1.1158584950334236
low-rank,1.0004,0,1,-1,99.0,3.233152773164136,5,1.0305879429086755
low-rank,1.0004,0,1,-1,99.73,4.083176917092351,5,1.0066420936955902
low-rank,1.0009,0,1,-1,5.0,0.0437145697894964,10,1.9809496184965365
low-rank,1.0009,0,1,-1,10.0,0.0788939257581326,10,1.9467554936470344
low-rank,1.0009,0,1,-1,15.0,0.1176745495725293,10,1.9177214845279824
low-rank,1.0009,0,1,-1,20.0,0.1599605063550831,10,1.8807953534806443
low-rank,1.0009,0,1,-1,25.0,0.2052106630966503,10,1.836889639592248
low-rank,1.0009,0,1,-1,30.0,0.2538252551820844,10,1.792557523741972
low-rank,1.0009,0,1,-1,35.0,0.3054322548516535,10,1.7568717706130983
low-rank,1.0009,0,1,-1,40.0,0.3618208910473137,10,1.720648339582873
low-rank,1.0009,0,1,-1,45.0,0.4236460293839986,10,1.6770590934447025
low-rank,1.0009,0,1,-1,50.0,0.4910229190294484,10,1.6329698506146448
