n,epsilon,M-estimator,m_est,x,y,theta
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9943622139805168,-0.10603672669299528,-0.10623644795170913
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9823226078569416,-0.18719587092972154,-0.18830677501007387
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9956578836289305,-0.09308801624032548,-0.0932229836869408
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.992341629538365,-0.12352364261606966,-0.12383994170138707
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.99262341553517,0.1212384218442836,0.12153741272956514
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9913659659832116,-0.1311240690726686,-0.13150275378430837
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9891008205250029,-0.14723982761727528,-0.1477771017902306
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9933296464397833,-0.11530920823514018,-0.11556627866224092
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9879515124914209,-0.15476371979864492,-0.15538828712307062
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9842874675003632,0.17657344455416057,0.17750410171214012
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9997823301380522,-0.020863660841926306,-0.020865174770466833
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9944473498529346,0.10523530002083994,0.10543051193515939
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9901691366268358,-0.13987523323185708,-0.14033540807694395
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9883494101559377,0.15220198239316363,0.15279583175215428
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9883501466807644,-0.1521971995672386,-0.15279099254843367
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9936094349415234,0.11287289663681288,0.11311395347504319
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9965677018955632,-0.08278173432946623,-0.08287657508087982
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9937401134501171,-0.1117165472083226,-0.11195024344835944
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9881268545243301,0.15364022704960298,0.15425119393209147
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9922111331201423,-0.12456752109777322,-0.12489194536193214
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9840840786469646,-0.1777034781695493,-0.17865229296033486
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9902293410635971,0.1394483850632735,0.13990433507140262
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9947724123870051,-0.10211683286186278,-0.1022951473429758
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9949725561662728,0.10014795292941703,0.10031612056219558
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9905148451630507,-0.13740575501636312,-0.13784184831816432
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9928612231423956,0.11927527648337125,0.11955991596839059
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9870737270374325,-0.1602668318537306,-0.16096097318643826
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9909055465460248,0.1345592725319368,0.1349686765892707
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9969066889725201,-0.07859423313352229,-0.07867537234060698
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9917403639250099,-0.1282616488350625,-0.12861595118923433
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9922777330708572,0.12403588372626978,0.12435615262674257
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9792455396692016,-0.20267750994615769,-0.20409140894295327
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9905792513156458,0.1369406691342466,0.13737232405437577
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9945973628065621,0.10380792791609542,0.10399527837742174
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9899960284652158,-0.14109522891685322,-0.1415676240073497
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9959340890353258,-0.09008490604632435,-0.09020719736211015
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9919579984483098,0.12656748916851365,0.12690786967161563
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9995884296660628,-0.02868747597358407,-0.028691412259637204
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9871662731866699,0.15969580170668418,0.16038249222054005
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9837586203658069,-0.17949645360274877,-0.1804745676146456
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9971015325237819,-0.07608241477979229,-0.07615600757764651
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9684477769141295,-0.2492165792841228,-0.25187122611683793
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.989349712339639,0.14555805265760013,0.1460770091908281
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9909816002215707,-0.13399801499385966,-0.13440228962421216
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9923678253826277,-0.12331301287922973,-0.12362768923740367
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9886221120097419,-0.15042047615067675,-0.15099357436979058
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9928464371136292,0.1193982927464696,0.11968381765382305
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9981495028300632,0.06080764754616053,0.060845183458234746
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9888724764523446,0.14876567250211511,0.1493199381717954
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9900603956858076,-0.14064285582446304,-0.14111069451887479
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9926735151435985,-0.12082753135131515,-0.12112347919574235
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9988236229656957,0.048490929107236055,0.04850995259751377
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9952347185031865,0.09750823086223692,0.09766341141694249
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9921201110385605,0.12529040375397804,0.12562053604088722
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9883902227430759,0.15193672230863148,0.15252745034417814
1000,0.45,"$L^2 loss$
(Fréchet mean)",frechet,0.9863853452723929,-0.16445045038509648,-0.1652008505903425
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9990729335649264,0.043049662228297834,0.04306297046243985
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999863369104381,-0.0052274269427530036,-0.005227450750483954
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996009582528307,0.028247553168745228,0.028251311086235038
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998951135428674,0.014483159637805365,0.01448366602148472
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9992412648115961,0.0389473323569252,0.038957185584570814
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999990100302045,-0.0014071029136327338,-0.0014071033779627128
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998516152119632,0.01722636229817408,0.017227214392122162
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999882898629959,0.00483943559525497,0.004839454485494734
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998784935103547,-0.015588400028855677,-0.015589031423465452
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987255352788332,0.05047083496443706,0.05049228700031726
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9991742972937335,-0.04062909828647616,-0.04064028449996083
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995967230342124,-0.02839702976124664,-0.02840084766645622
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9989749271509708,-0.04526692969166732,-0.04528240333669386
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998984866757109,0.01424838038590983,0.014248862538974115
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999720735562752,0.007473426761657614,0.007473496331178713
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.998117847578854,0.061325054786340226,0.06136355814235491
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999860465045296,-0.0052826883532828,-0.005282712924075948
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994208379121545,0.0340292337110874,0.034035804714064255
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999359409989561,-0.01131874103116136,-0.011318982726435658
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999441642065556,0.010567330280259753,0.010567526963076135
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994945124007603,0.031791817827291666,0.0317971757005324
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995786476015699,0.029026320108013263,0.02903039756510514
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999961404795361,-0.0027783135227574126,-0.0027783170970822305
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987071010246394,-0.050834303014413086,-0.05085622222332123
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9970952511760212,-0.07616469052144059,-0.07623852274593292
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999942694476551,-0.0033854204833967737,-0.003385426950188028
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999997453615218,-0.0007136363851963255,-0.0007136364457694263
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995739889713446,0.02918630795268628,0.029190453222091645
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998669345475534,0.016312976383192287,0.016313699986234786
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994410422826887,0.033430569855916956,0.03343680000723404
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9997606466258417,0.02187805883246932,0.021879804528672983
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987532714784368,-0.04991896143869807,-0.04993971692064492
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9993660491919863,0.035601962339164836,0.03560948754504082
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996951467420259,0.024690353995813947,0.0246928632800874
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999382582127065,0.011112144821637094,0.011112373521845905
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999963807482716,0.002690444267604511,0.002690447513407566
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999918396522874,0.004039879804226087,0.004039890793203265
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998155255788466,0.019207155216087846,0.019208336379526247
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999382665699074,0.011111392764538177,0.01111162141831391
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998245888673398,0.018729428615223347,0.018730523808829898
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9993364428071921,-0.036423537410113366,-0.03643159591581104
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996139443515917,-0.027784208785875147,-0.027787784755003216
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998282207901052,-0.01853453295046864,-0.01853559430587185
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998525957430247,0.017169356013950934,0.017170199675750217
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999573858850873,-0.00923181530687072,-0.009231946444318833
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9990688949044662,-0.0431432872457101,-0.043156682546346824
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999939906397497,-0.010962827817869466,-0.010963047421753925
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999143637812601,-0.013086829406563269,-0.013087202988222045
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994686523727201,0.032594676317736694,0.032600450579652614
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996587304955971,-0.026123218483380888,-0.026126190575040294
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999055468726205,-0.013743992628154716,-0.013744425365532937
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999513440590067,-0.03119105768975143,-0.031196117442054746
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996379129256041,-0.02690804789902383,-0.026911296054922013
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995612089629666,-0.029620761916121653,-0.029625095118292272
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999740337484766,-0.00720637417828296,-0.0072064365531056525
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998796445773979,0.01551439202077602,0.01551501446447795
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999404283765766,-0.010915113287023225,-0.010915330035860852
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987098833015958,0.050779612008281315,0.050801460491998005
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998225426480579,-0.01883834421523076,-0.018839458628561973
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999827394266533,-0.0058754445587620874,-0.0058754783635094066
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994504191830349,-0.0331490511908327,-0.03315512522033344
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994443829714887,-0.033330546751231406,-0.03333672112993741
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999712918615816,0.007577298507953518,0.007577371018830983
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999950174045484,0.00998245593056438,0.00998262172900053
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987845204269831,-0.049289773335251086,-0.04930975328722717
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999515573827004,0.009842910540625388,0.009843069482488032
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994163593642389,-0.03416051280540827,-0.034167160178442214
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998826641727042,0.015318547153465268,0.015319146319721248
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.998662464547861,-0.051703790027346305,-0.051726854251562246
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999580107228159,0.028976011349729016,0.028980067636926996
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9991354132556239,-0.04157434279110334,-0.041586328478166686
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998085466464663,-0.019567065510161585,-0.019568314332568858
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998597745274433,-0.016746082584525084,-0.01674686537087987
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998334024661959,-0.018252871359567976,-0.018253885054904412
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9996361370547602,0.02697394102156788,0.026977213103683565
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998347451139251,0.018179176630719465,0.018180178096172957
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987717662857036,0.04954754151858133,0.04956783681019379
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9997672462694677,0.021574366427864533,0.021576040421806903
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999791230080898,-0.02043272505864454,-0.020434147090182073
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998460947035044,-0.017543856649782003,-0.017544756736013266
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998629244709922,0.016556940185712653,0.01655769674430666
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999036263822024,-0.013883009317832897,-0.01388345532030406
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994444981489264,0.033327092880115525,0.03333326533892415
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9991902661171658,-0.04023446404148576,-0.04024532729636945
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999971616127894,-0.002382596559134425,-0.0023825988133808523
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9915774672642328,-0.1295149659840467,-0.12987981012545097
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9997296628713861,0.023250831706891833,0.023252927121174757
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999796413075145,-0.020177522198550343,-0.020178891603300025
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9998906239625472,-0.014789865171330222,-0.014790404413871356
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9986470138500533,-0.05200136275493334,-0.0520248278291212
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995716073134195,0.02926776132308293,0.029271941404346014
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999197201609507,0.012670960233715146,0.012671299318819912
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9981402497233405,0.0609593461433671,0.06099716399785388
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9994452581370745,-0.033304293826986305,-0.03331045362251357
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9995702189040173,-0.029315140800826003,-0.02931934122072008
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999739845699152,0.022808790442187556,0.02281076858301472
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.999363576444997,0.03567130604648692,0.03567887532656448
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9999266233554088,0.012113954971265663,0.012114251273751878
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9997050220320869,-0.024287217292674898,-0.024289605639148885
1000,0.45,"Huber
(Cutoff: π/2)",huber_90,0.9987964669580065,-0.04904709565512225,-0.049066781732664426
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9997805459629822,0.020948983602070707,0.02095051618294495
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999863368865256,-0.005227431517281973,-0.005227455325075422
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999992495656562,0.0012250992292489758,0.0012250995357012478
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999929781048522,0.0037474979634505787,0.0037475067349878074
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998889088215335,0.014905368686513196,0.014905920662698779
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999990100257963,-0.0014071060463946127,-0.0014071065107276934
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999920025767343,0.003999347768325999,0.0039993584298524025
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999971985353279,0.0023670491110398574,0.002367051321443823
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999027582440765,-0.013945395508417538,-0.013945847550915987
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999671488058269,0.008105634407192499,0.008105723168282137
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999998078080541,-0.000619986978296065,-0.0006199870180149031
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999291852845854,-0.011900605703166497,-0.01190088662379256
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998963110433104,-0.014400248677653167,-0.014400746413884285
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999822149804565,0.0059640357794926244,0.005964071136575122
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999912044435313,0.0041941668510272105,0.004194179147747601
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999265575516496,0.01211938541779497,0.012119682118957044
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999980617242594,-0.00196889505120537,-0.001968896323293528
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998462510807674,0.017534942250616328,0.017535840965360434
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999926314119535,-0.0038388959084695836,-0.0038389053375782107
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999790524928193,0.006472601915926663,0.006472647111263729
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998548188828812,0.017039400126751692,0.01704022477435635
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999105990311965,0.01337138530865797,0.0133717837945083
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999993712735441,-0.0011213619019872826,-0.001121362136997307
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998880024259217,-0.014966048399637678,-0.014966607145040441
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999087812526041,-0.013506634441270106,-0.013507045142347364
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999995926488652,-0.0009026084991500609,-0.0009026086217096133
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999988202801707,-0.0015360463096179967,-0.001536046913653046
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998976247683733,0.014308737979415842,0.014309226286200426
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999985163642869,-0.0017225763333906447,-0.0017225771852830728
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999545235392521,0.009536815683771273,0.009536960253275785
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999927576269252,0.0038058762061592556,0.0038058853940443277
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999002252283778,-0.01412584823068383,-0.014126318050528093
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999003951800672,0.014113813047632028,0.01411428166757187
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999410661024994,0.010856533599485218,0.010856746877125728
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999751991818211,0.0070427992500528246,0.007042857473024975
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999982584389776,0.0018663116058445259,0.001866312689277131
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999948236136227,0.0032175683300092184,0.0032175738818130055
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999981922352558,0.0019014537117659465,0.0019014548575604375
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999931180748924,0.0037099599529746546,0.0037099684635536
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999898237131439,0.004511371205261504,0.0045113865083263
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999999678505594,0.00025357223728839914,0.00025357224000580107
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999398318947411,-0.01096962124759017,-0.0109698412599939
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999476393555582,-0.0102332080622469,-0.010233386671777369
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999728185874408,0.0073730649181323075,0.007373131722298434
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999712054992567,-0.007588687130425886,-0.007588759968750563
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9996931125960231,-0.02477257814752604,-0.02477511258937658
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999999630720049,-0.0002717645828324318,-0.0002717645861776723
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999729568011347,-0.007354295778346598,-0.007354362073624818
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998424625082274,0.01774965254540222,0.017750584682721737
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999171771048057,-0.012870078894655461,-0.012870434218825567
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999850962410429,-0.00545960582746553,-0.00545963295051031
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999840500259985,-0.0056479813737686955,-0.00564801140234564
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999702432185029,-0.007714446028540148,-0.007714522548479227
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.999997709720549,-0.002140222805099029,-0.002140224439003297
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999951588320013,-0.0031116414573465053,-0.0031116464786825793
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999995804641484,-0.0009160084743141596,-0.0009160086024136469
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999939904135015,-0.0034668626856029,-0.003466869630423325
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.999999994622258,0.00010370864280882409,0.00010370864299473024
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999925364877125,-0.0038635435640260386,-0.003863553175923022
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.999982739967737,-0.00587535246743595,-0.00587538627059371
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999686003682239,-0.007924536428950846,-0.007924619372501232
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998291230452908,-0.018485797534381294,-0.018486850538618007
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999995755471706,0.0009213606662827027,0.0009213607966407725
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999942319716897,0.003396472191723541,0.0033964787220545282
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999089267659351,-0.01349585765306962,-0.013496267371796421
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999838761802985,0.005678677612314661,0.005678708133169496
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998849021560645,-0.015171764576256744,-0.015172346682186961
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999804457568856,0.006253647244554338,0.006253688006652693
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.999697743925175,-0.02458497083411335,-0.024587448119220402
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999645527761007,0.008419809457046993,0.008419908944747957
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999115750777665,-0.013298196324968155,-0.013298588302824406
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999530611274918,-0.009688939145076823,-0.009689090743882939
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999935123275754,-0.003602124756076544,-0.0036021325458985773
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999968845874599,-0.002496160125743216,-0.0024961627179359664
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999542961358426,0.009560629658663729,0.0095607753138996
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999925134750256,0.0038694953030200844,0.003869504959406744
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9998376627497171,0.018017995093285503,0.01801897015386095
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999993932955399,0.0011015482515293654,0.0011015484743008325
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999264101567008,-0.012131540344532418,-0.012131837939343405
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999771292662445,-0.006763205189780266,-0.0067632567500737015
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999418018417765,0.010788555483491967,0.01078876477971725
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999969902861663,-0.002453450347606507,-0.002453452809003955
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.999999992305913,0.00012404907835150897,0.00012404907866965712
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.99997039910966,-0.007694212400496958,-0.007694288319908387
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9999984744688882,0.001746728340540214,0.0017467292287702322
1000,0.45,"Huber
(Cutoff: π/4)",huber_45,0.9995468454236393,-0.030101558159806734,-0.03010610587042236
